Product,Rating,Content
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Dah nyampe tp pesan biru sm hijau yg datang hitam hijau
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,"Baru 2hr layarny hilang 😢 di cas gk nongol , gmn ka?"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"kedepan nya mohon di infokan kalau barang atau warna yg di beli tidak ada,,jangan langsung di ganti sesuai keinginan penjual."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang yg dikirim tidak sesuai dg..dgh iklan ..pesan M6 yg datang M4..kondisi kemasan peyok..nyesel belanjan di toko ini
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"konek ke hp belum bisa,  masih cari cari gimana caranya"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,Cara setting-nya gampang. Ringan dipakai . Fitur mudah digunakan.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"untuk harga hanya 50k an, sangat bermanfaat."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"mantep, tapi beda sama gambar😂"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Sesuai dengan harga
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 1,"KECEWA, Baru pakai sehari eroor, layar putih,,.. beli CCTVnya merek olike ini padahal bagus... tapi kenapa jam tangannya produk gagal dijual :-("
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"udh di charge, tapi setelah lepas dari charger baterai berkurang drastis, tidak ada gambaran lain selain dua gambar ini saja, kalo mau nyoba fiturnya harus di pencet lewa... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"barang berfungsi dengan baik, tapi baterai nya boros, durasi 3-4 jam baterai sudah habis"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"tidak berfungsi, tidak dapat tersambung dengan applikasi yang sudah diarahkan dari box nya."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,barang sesuai Deskripsi... pelayanan cepat respon.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Sesuai harga
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Kelengkapan sesuai.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Tidak bisa dicharge. Chargernya nggak nempel di jamnya.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"ga ada karet gelangnya, packingnya juga rusak😢"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Barang sudah sampai, Mantap Juga tidak mengecewakan"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,sekelas toko official tidak menyertai bubble wrap dalam pengiriman nya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tdk sesuai jumlah dan slow respon..mudah2an berkah om..
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Cara setting-nya gampang. Fitur mudah digunakan.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,bagus
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,barang oke tdk ada yg rusak. kualitas sesuai harga. tapi kardusnya udh penyok
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"Sudah diterima dengan baik, produk sesuai deskripsi hanya saja kecewa untuk ngecharger smartwatch nya kabel nya tidak ada. Untuk pengiriman super cepatttt.... Thanks sell... "
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,mantapppppppppppppppppppppppppp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Baru kali ini sekecewa ini beli di OFFICIAL STORE. Garansi cuma 2 hari jadi ga bisa ganti. Udah charge full batre tapi ga bisa dioperasikan. 

Lebih baik pikir2 lagi beli... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang berfungsi bila sedang di cas, keadaan baik, pengiriman cepat , tetapi kualitasnya kurang  kardusnya bermasalah. Ringan dipakai . Kelengkapan sesuai."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,ga bisa di cas lagi
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Barang dikirim suka2 tanpa confirmasi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Barang ok, cepat nyampai, tapi packing nya kurang bagus hanya pakai plastik kresek tipis jadi dalam nya gepeng"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Sesuai harganya. Beli buble wrap juga tidak banyak membantu. Dus masih penyok2. Barang diterima dlm kondisi baik.
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,gak ada cara buat setting nya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,okai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"SALAH WARNA, HARUSNYA BLACK MALAH NAVY"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"tidak sesuai harapan.👎. Layarnya Gelap,  Talinya tergores kaya bekas"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,pesanan sdh sy terima n sesuai dgn yg sy pesan.....tp sy kecewa krn sy ambil pesanan k kantor JNE.....
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,"fiturnya kurang oke, terutama yg fitur kesehatan meragukan banget, ya ujungnya cuma saya fungsikan sebagai jam aja, tapi gapapa deh harganya juga gak mahal, maklumin aja... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,bagusih min tapi gimana cara ganti wallpaper nya 😭🙏
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"pengiriman ok, barang sesuai penawaran, packing tidak aman utk barang elektronik."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Mantap
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"Cara setting-nya gampang. Ringan dipakai . Tapi kekurangannya cuma di notifikasi, ga bisa buat FB, Twitter,dll. Kelengkapan sesuai. Sedikit sayang tadi soalnya pas buka p... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,beli 2 dikirim 1. ampun deh.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Sip
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,masih kurang bbrap fitur ...
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,ngak bisa disetting
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"barang sudah sampai dengan selamat, barang berfungsi dengan baik, semoga barang bisa awet aminn"
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,"tdk ada petunjuk pemakaian,
 barang terlihat seperti seadanya.. kecewa"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barang belum diterima
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,biasa aja
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 3,"kualitas biasa saja, tidak ada yg istimewa, barang datang harus isi baterai"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,okai
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,mtp🤸‍♀️
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,gk bisa idup. males return
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,pengiriman cepat. namun beli 3 barang 1 sudah cacat. gk bs nyala
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,warna yang diminta tidak sesuai
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,Respon Lambat...
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"jam dikrm terpisah,sy mau pasang gk bs,hidupin sj gk BS,dichaat gk dibis,mbok tlg jd seller klo dichatt dibks doonk,pembeli kecewa BK brg gk bs dipasang,boro2dipake😌"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"asli 50rb ya memang hrs segini kualitasnya , jangan berharap lebih ya 😊"
Eggel Valor Amoled SmartWatch / Smart Watch / Band,bintang 4,batery tahan 1 hari
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,cas hp kurang 1 dan waktu sampai lambat
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"Sudah jadi langganan saya beli smart watch,harga sangat bersaing sedangkan mutu sesuailah dengan harga.....,🙂"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Respon seller cepat
paket sampai tempat waktu
barang sesuai gambar dan deskripsi

Minus :  packing nya cuma kantong plastik aja,
baru kali ini sekelas official store yang... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"beli 2 yg 1 gak bisa di pairing. batere gak tahan lama. fitur2nya palsu, hanya mainan."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,satu dari tiga jam yang digunakan langsung matot setelah pemakaian 1 hari
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"toko tidak amanah,beli 2 dikirim hanya 1."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,barang pertama dikirim agak bermasalah. lalu dikirim barang pengganti. sekarang lg di tes.wajar sih harga murah meriah. tapi alhamdulillah tokonya tanggung jawab.makasih... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barangnya bagus,tapi buat nyambungin dari jam ke hp agak ribet tapi di yt byk tutorial nya
dan juga saran ketika packing diberi bubble wrap ya min"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"sy minta m6 di kasi m5 tp duit tdk kembali bgm ni,nga jls kasi barang'y"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,"fast respon, Packing lebih diperhatikan, Thanks"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Barang sesuai pesanan. Blm bisa ulas mengenai kulitas karena sedang dicoba.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Barang yg diterima tdk sesuai deskrpsi, parah ."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"maaf, saya cba download aplikasi tsb tp tidak bisa di sambungkan ke jam ny"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,strapnya kebesaran banget
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,warnanya tidak sesuai pesanan harusnya biru yg datang Hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"saya beri bintang 4 karena yang datang versi M5 bukan M6 sesuai deskripsi, pengiriman sangat cepat, sudah dites semuanya berfungsi dengan baik, Terima kasih"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,Parah
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,koq kg ad dusssssssssssss
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"Ga ikhlas gua, balikin duit gua 105 ribu, gaiklas bodo amat, "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,ok
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"menu tidak bisa kembali ke sebelumnya, sehingga harus lanjut sampai menu yg diinginkan"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,pas mantap
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,Barang tidak di cek dahulu begitu sampe barang mati total gak bisa nyala alhasil nganggur
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Barang bagus sesuai pesanan dan berfungsi normal tapi packing kurang aman cuma pakai plasik doang jadi pada penyok
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Cara setting-nya gampang.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,sudah dicoba ok... walopun masih harus banyak belajar
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,lumayan lah sesuai dengan harga
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"asli rusak total gk bisa nyala. sangat kecewa, dan gk bertanggung jawab untuk mengganti barangnya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"package tidak aman, sudah di charge, barang tidak nyala sama sekali, gpp itung2 sedekah. 

kesel juga sih tp ya gimana ya namanya barang murah ya jangan kasih ekspektasi... "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,barang yg di jual tidak sesuai yang di gambar
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"barang rusak dikirim, proses tukaran lama, bikin ribet"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,barang mati dikirim...minta refund dana..penjual memaksa barang harus beli..kok maksa ya...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang ok.
minta warna merah 
yg dikirim warna hitam"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,minta warna merah yg dikirimkan warna hitam
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Barang sesuai dg yg di deskripsikan. Belum dicoba, karena pas sampe kondisi mati, coba di cas dulu mudah2an normal.
Pelayanan sangat memuaskan, meski barang terlambat dtg... "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,cara mengaktifkannya gimana?
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"packingnya kurang bagus, kardusnya penyok"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,strap tipis.Cara setting-nya gampang.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang sesuai pesanan. berfungsi dg baik. bisa connect ke aplikasi FitPro. 
tapi sayangnya gak ada fitur mengukur Pace (kecepatan lari) per kilometer. 
but not bad lah. t... "
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Sesuai harganya satu minggu langsung error
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,Jangan percaya sama deskripsi produk ini
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 2,"setelah di pakai... yg berfungsi cuma jam nya, yg lain masih belom bisa di operasikan dan di panduan kurang jelas. 
sementara bintang 2... kalo betul"" bisa semua baru... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"terimakasih brng sdh sampai
tapi sayang tdk sesuai gambar
memang sesuai harga"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,packing tidak aman dan jg lama
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang sesuai dengan harganya
masih ok"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Ringan dipakai . Kelengkapan sesuai. Proses pesanan cepat. cuman panduannya gk ada bahasa indo.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"dikasi gelang sama charger nya aja, smartwach nya gak ada, di komplain malah rugi ongkir pengiriman kekurangan unit nya, udah dateng unit nya malah salah type yang gua te... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,ok lah sesuai dgn hargnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"order merah, yg dikirim hitam"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,"barang pesan biru dan hitam yang datang hitam semua ,tapi over all barang oke semua"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,ok....
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Deteksi jamnya butuh kesabaran ya....
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,jangan di beli. di bohongin. saya pesan M6 layar nya full. seperti yg digambar iklan. tapi dikirim M4 yg layarnya kecil. not recomended
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"kualitas kurang, tidak akurat untuk steps. pengepakan tidak aman"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Packingannya parah pas sampe udh kebuka sdkit cuma diplastikin doang . Paling gak dikasi bubble kek sedikit 1 lapis gtu. Parah sih plastik item 1 lpis dn bngkusnya penyok... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"pesan m6 red, barang yg dikirim M5 red , bisa berfungsi"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"kualitas barang jelek dan pelayanan buruk.. hati hati klau mau membeli barang dari toko ini
 tidak puas"
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 3,netral
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,baru atau bekas ya? masa 2 jam batre udh abis aja?
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Ga ada antigores dan kotak cuman jamnya aja Semoga jamnya awet 
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,produk jelek sekali
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,warna ga sesuai🐒
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"barang sesuai harga, coba fungsi tekanan darah, aneh kaya gak terlalu bener kaya jalan sendiri..tes jalan berhitung sendiri padahal lagi duduk, sinkronasi pengaturan bisa... "
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 2,Tombol putarnya lost
