Product,Rating,Content
Smart Watch Anti Air Support Android IOS Original 100%,bintang 2,Tidak bisa bloetooth..
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,hmm
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,butuh 4 jam tuk konek ke hape
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,jamnya mati
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"Beli M6 2pcs, 1 pcs normal, 1 pcs lagi tidak bisa konek ke ponsel, jadi sampah"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"Produk berfungsi. Namun demikian yang membuat saya kecewa adalah meskipun di varian saya pilih yang M3 dan saya tulis juga di Notes, tetap saja yang dikirim M5, seakan2 p... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Pesan Navy Yang dikirim Hitam. Katanya Ready Navy, Malah yg dikirim Hitam... Harus Beli Strap Lagi Hufttt... Fokus Ahhh"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,strapnya kebesaran banget
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,kebesaran
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Jelek ada harga ada quality,,,, mending nabung dulu sj beli yg original. Harga tdk pernah boong kok"
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,Respon Lambat...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"Fast respon, tapi kemasan simpel dan box penyok. Ketika dinyalakan kelihatan dari samping nyala nya putih selain dari layar"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,kecewa
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,baterei lemah 2 hari sudah drop sehingga waktu tidak sesuai
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"dapat harga murah pas Tokopedia play,  10 rb aja,  tp pas datang gak bs konek atuh sama aplikasinya. kumaha bisa dipakenya.."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,aplikasi gak konek dg jam. gk bisa sinkronisasi waktu. jam cepat bgt layarnya 'sleep'.  ya ada harga ada rupa lah
